x
0.000234578399751162
0.0778357105044079
0.0347833838860721
0.471400539044195
0.96625711412741
1.9795530037392e-07
0.287810329836512
0.0157328592147576
0.00132311517028028
2.98163047278699e-05
0.00113890814778494
0.0135355914895152
0.705801745927775
0.174034807920551
0.903046351694863
