Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
SH_W003_G1_100g_R1.TIF,57,2.607,0.046,2.473,255,2.323,0.159,0.397
SH_W003_G1_100g_R2.TIF,64,2.621,0.041,2.487,255,2.192,0.156,0.403
SH_W003_G1_100g_R3.TIF,32,1.462,0.046,1.387,255,2.35,0.143,0.372
SH_W003_G1_100g_R4.TIF,47,2.913,0.062,2.764,255,3.035,0.155,0.388
SH_W003_G1_100g_R5.TIF,94,4.968,0.053,4.713,255,2.799,0.165,0.394
SH_W003_G1_2000g_R1.TIF,100,29.94,0.299,28.405,255,4.542,0.223,0.507
SH_W003_G1_2000g_R2.TIF,121,19.505,0.161,18.505,255,4.484,0.212,0.489
SH_W003_G1_2000g_R3.TIF,125,16.485,0.132,15.64,255,4.035,0.168,0.435
SH_W003_G1_2000g_R4.TIF,99,20.857,0.211,19.787,255,6.379,0.172,0.455
SH_W003_G1_2000g_R5.TIF,135,18.2,0.135,17.267,255,4.533,0.184,0.462
SH_W003_G1_200g_R1.TIF,90,4.727,0.053,4.484,255,2.702,0.154,0.392
SH_W003_G1_200g_R2.TIF,74,7.468,0.101,7.085,255,4.589,0.134,0.354
SH_W003_G1_200g_R3.TIF,100,6.457,0.065,6.126,255,3.293,0.147,0.375
SH_W003_G1_200g_R4.TIF,95,4.982,0.052,4.727,255,2.711,0.159,0.415
SH_W003_G1_200g_R5.TIF,51,3.097,0.061,2.938,255,2.912,0.15,0.403
SH_W003_G1_400g_R1.TIF,106,6.801,0.064,6.453,255,2.83,0.168,0.427
SH_W003_G1_400g_R2.TIF,116,6.744,0.058,6.398,255,3.13,0.136,0.359
SH_W003_G1_400g_R3.TIF,73,4.741,0.065,4.498,255,3.01,0.141,0.37
SH_W003_G1_400g_R4.TIF,119,5.157,0.043,4.892,255,2.349,0.152,0.395
SH_W003_G1_400g_R5.TIF,119,7.189,0.06,6.821,255,3.047,0.142,0.372
SH_W003_G1_800g_R1.TIF,119,11.719,0.098,11.118,255,4.265,0.172,0.435
SH_W003_G1_800g_R2.TIF,129,12.029,0.093,11.413,255,3.717,0.198,0.451
SH_W003_G1_800g_R3.TIF,116,10.855,0.094,10.298,255,4.295,0.155,0.407
SH_W003_G1_800g_R4.TIF,108,5.343,0.049,5.069,255,2.57,0.157,0.406
SH_W003_G1_800g_R5.TIF,146,7.877,0.054,7.473,255,2.704,0.171,0.422
SH_W005_G1_1000g_R1.TIF,187,17.587,0.094,16.686,255,3.398,0.209,0.494
SH_W005_G1_1000g_R2.TIF,152,14.674,0.097,13.921,255,3.598,0.188,0.482
SH_W005_G1_1000g_R3.TIF,147,18.138,0.123,17.208,255,4.407,0.188,0.475
SH_W005_G1_1000g_R4.TIF,155,12.608,0.081,11.962,255,3.645,0.164,0.423
SH_W005_G1_1000g_R5.TIF,146,13.499,0.092,12.807,255,3.94,0.174,0.446
SH_W005_G1_100g_R1.TIF,113,7.916,0.07,7.51,255,3.28,0.152,0.404
SH_W005_G1_100g_R2.TIF,89,4.488,0.05,4.258,255,2.764,0.156,0.391
SH_W005_G1_100g_R3.TIF,103,4.682,0.045,4.442,255,2.275,0.163,0.435
SH_W005_G1_100g_R4.TIF,60,2.716,0.045,2.577,255,2.539,0.125,0.34
SH_W005_G1_100g_R5.TIF,80,3.221,0.04,3.056,255,2.339,0.164,0.415
SH_W005_G1_2000g_R1.TIF,152,16.378,0.108,15.538,255,4.23,0.184,0.468
SH_W005_G1_2000g_R2.TIF,168,15.009,0.089,14.24,255,3.765,0.173,0.454
SH_W005_G1_2000g_R3.TIF,139,22.824,0.164,21.654,255,4.433,0.224,0.517
SH_W005_G1_2000g_R4.TIF,102,27.466,0.269,26.058,255,5.637,0.233,0.516
SH_W005_G1_2000g_R5.TIF,133,20.268,0.152,19.228,255,4.19,0.21,0.494
SH_W005_G1_200g_R1.TIF,81,4.12,0.051,3.909,255,2.76,0.159,0.417
SH_W005_G1_200g_R2.TIF,107,4.767,0.045,4.523,255,2.47,0.159,0.405
SH_W005_G1_200g_R3.TIF,71,2.828,0.04,2.683,255,2.287,0.165,0.413
SH_W005_G1_200g_R4.TIF,98,3.704,0.038,3.514,255,2.316,0.15,0.392
SH_W005_G1_200g_R5.TIF,103,4.717,0.046,4.476,255,2.459,0.139,0.37
SH_W005_G1_400g_R1.TIF,115,4.915,0.043,4.663,255,2.287,0.153,0.401
SH_W005_G1_400g_R2.TIF,124,14.809,0.119,14.049,255,4.287,0.162,0.42
SH_W005_G1_400g_R3.TIF,111,12.765,0.115,12.11,255,4.352,0.161,0.419
SH_W005_G1_400g_R4.TIF,94,4.667,0.05,4.428,255,2.819,0.148,0.39
SH_W005_G1_400g_R5.TIF,89,3.647,0.041,3.46,255,2.355,0.147,0.401
SH_W005_G1_800g_R1.TIF,127,7.342,0.058,6.966,255,2.733,0.173,0.431
SH_W005_G1_800g_R2.TIF,153,14.988,0.098,14.22,255,3.633,0.201,0.465
SH_W005_G1_800g_R3.TIF,150,13.104,0.087,12.432,255,3.678,0.182,0.448
SH_W005_G1_800g_R4.TIF,166,13.683,0.082,12.981,255,3.566,0.17,0.442
SH_W005_G1_800g_R5.TIF,147,15.133,0.103,14.357,255,3.872,0.177,0.443
SH_W007_G1_1000g_R1.TIF,126,7.384,0.059,7.006,255,2.985,0.161,0.422
SH_W007_G1_1000g_R2.TIF,146,7.752,0.053,7.354,255,2.823,0.165,0.43
SH_W007_G1_1000g_R3.TIF,136,7.761,0.057,7.363,255,2.965,0.169,0.435
SH_W007_G1_1000g_R4.TIF,122,6.272,0.051,5.951,255,2.633,0.154,0.408
SH_W007_G1_1000g_R5.TIF,158,5.756,0.036,5.461,255,1.973,0.192,0.474
SH_W007_G1_100g_R1.TIF,26,0.889,0.034,0.843,255,1.815,0.17,0.414
SH_W007_G1_100g_R2.TIF,38,0.993,0.026,0.942,255,1.615,0.158,0.421
SH_W007_G1_100g_R3.TIF,34,1.333,0.039,1.265,255,2.174,0.166,0.41
SH_W007_G1_100g_R4.TIF,40,0.983,0.025,0.933,255,1.502,0.182,0.453
SH_W007_G1_100g_R5.TIF,38,1.104,0.029,1.047,255,1.724,0.179,0.444
SH_W007_G1_2000g_R1.TIF,139,10.421,0.075,9.887,255,3.444,0.16,0.442
SH_W007_G1_2000g_R2.TIF,160,9.269,0.058,8.794,255,2.84,0.174,0.454
SH_W007_G1_2000g_R3.TIF,162,11.119,0.069,10.549,255,3.131,0.162,0.427
SH_W007_G1_2000g_R4.TIF,164,15.953,0.097,15.135,255,4.046,0.187,0.471
SH_W007_G1_2000g_R5.TIF,140,11.373,0.081,10.79,255,3.448,0.162,0.435
SH_W007_G1_200g_R1.TIF,42,1.364,0.032,1.294,255,1.931,0.169,0.437
SH_W007_G1_200g_R2.TIF,45,1.212,0.027,1.15,255,1.596,0.206,0.487
SH_W007_G1_200g_R3.TIF,42,1.285,0.031,1.22,255,1.848,0.148,0.407
SH_W007_G1_200g_R4.TIF,45,1.255,0.028,1.191,255,1.758,0.159,0.406
SH_W007_G1_200g_R5.TIF,40,1.02,0.025,0.968,255,1.522,0.183,0.448
SH_W007_G1_400g_R1.TIF,81,3.166,0.039,3.004,255,2.276,0.146,0.395
SH_W007_G1_400g_R2.TIF,32,0.993,0.031,0.942,255,1.902,0.176,0.461
SH_W007_G1_400g_R3.TIF,50,2.125,0.042,2.016,255,2.284,0.188,0.445
SH_W007_G1_400g_R4.TIF,77,2.893,0.038,2.745,255,2.038,0.165,0.406
SH_W007_G1_400g_R5.TIF,49,1.666,0.034,1.58,255,1.952,0.15,0.396
SH_W007_G1_800g_R1.TIF,131,5.118,0.039,4.856,255,2.131,0.151,0.403
SH_W007_G1_800g_R2.TIF,92,3.722,0.04,3.531,255,2.237,0.152,0.404
SH_W007_G1_800g_R3.TIF,80,2.586,0.032,2.453,255,1.951,0.172,0.426
SH_W007_G1_800g_R4.TIF,63,4.067,0.065,3.859,255,3.062,0.156,0.402
SH_W007_G1_800g_R5.TIF,118,6.733,0.057,6.387,255,3.022,0.168,0.427
SH_W009_G1_1000g_R1.TIF,181,10.094,0.056,9.576,255,2.559,0.206,0.516
SH_W009_G1_1000g_R2.TIF,152,9.641,0.063,9.147,255,2.891,0.189,0.468
SH_W009_G1_1000g_R3.TIF,135,17.154,0.127,16.274,255,3.761,0.215,0.518
SH_W009_G1_1000g_R4.TIF,206,11.884,0.058,11.274,255,2.566,0.216,0.517
SH_W009_G1_1000g_R5.TIF,114,8.608,0.076,8.166,255,3.109,0.194,0.486
SH_W009_G1_100g_R1.TIF,110,7.004,0.064,6.645,255,2.951,0.206,0.48
SH_W009_G1_100g_R2.TIF,94,10.981,0.117,10.418,255,3.752,0.188,0.489
SH_W009_G1_100g_R3.TIF,62,1.9,0.031,1.803,255,1.7,0.192,0.475
SH_W009_G1_100g_R4.TIF,62,1.33,0.021,1.262,255,1.222,0.24,0.521
SH_W009_G1_100g_R5.TIF,60,2.811,0.047,2.667,255,2.199,0.204,0.474
SH_W009_G1_2000g_R1.TIF,189,14.238,0.075,13.508,255,2.971,0.213,0.513
SH_W009_G1_2000g_R2.TIF,148,18.337,0.124,17.397,255,3.584,0.225,0.52
SH_W009_G1_2000g_R3.TIF,157,19.809,0.126,18.793,255,3.837,0.237,0.544
SH_W009_G1_2000g_R4.TIF,171,15.573,0.091,14.775,255,3.324,0.218,0.509
SH_W009_G1_2000g_R5.TIF,145,23.185,0.16,21.996,255,4.699,0.236,0.537
SH_W009_G1_200g_R1.TIF,117,4.507,0.039,4.276,255,1.948,0.193,0.504
SH_W009_G1_200g_R2.TIF,113,8.037,0.071,7.625,255,3.072,0.184,0.463
SH_W009_G1_200g_R3.TIF,140,6.756,0.048,6.41,255,2.272,0.207,0.485
SH_W009_G1_200g_R4.TIF,133,8.48,0.064,8.045,255,2.909,0.186,0.456
SH_W009_G1_200g_R5.TIF,86,3.423,0.04,3.248,255,2.075,0.187,0.462
SH_W009_G1_400g_R1.TIF,136,6.678,0.049,6.336,255,2.323,0.196,0.472
SH_W009_G1_400g_R2.TIF,153,10.828,0.071,10.273,255,2.884,0.205,0.506
SH_W009_G1_400g_R3.TIF,178,10.867,0.061,10.31,255,2.493,0.227,0.519
SH_W009_G1_400g_R4.TIF,124,7.523,0.061,7.137,255,2.703,0.211,0.503
SH_W009_G1_400g_R5.TIF,156,8.32,0.053,7.893,255,2.352,0.206,0.511
SH_W009_G1_800g_R1.TIF,156,14.108,0.09,13.385,255,3.444,0.221,0.512
SH_W009_G1_800g_R2.TIF,155,15.27,0.099,14.487,255,3.481,0.2,0.498
SH_W009_G1_800g_R3.TIF,196,15.971,0.081,15.152,255,3.138,0.208,0.522
SH_W009_G1_800g_R4.TIF,111,7.868,0.071,7.465,255,2.852,0.219,0.512
SH_W009_G1_800g_R5.TIF,152,6.869,0.045,6.517,255,2.157,0.21,0.494
SH_W011_G1_1000g_R1.TIF,157,9.041,0.058,8.578,255,2.879,0.172,0.447
SH_W011_G1_1000g_R2.TIF,140,8.651,0.062,8.207,255,3.018,0.176,0.455
SH_W011_G1_1000g_R3.TIF,158,11.974,0.076,11.36,255,3.041,0.204,0.492
SH_W011_G1_1000g_R4.TIF,145,15.079,0.104,14.306,255,4.104,0.198,0.494
SH_W011_G1_1000g_R5.TIF,129,5.604,0.043,5.316,255,2.337,0.177,0.436
SH_W011_G1_100g_R1.TIF,50,1.455,0.029,1.38,255,1.663,0.173,0.443
SH_W011_G1_100g_R2.TIF,47,1.448,0.031,1.373,255,1.897,0.14,0.387
SH_W011_G1_100g_R3.TIF,46,1.071,0.023,1.016,255,1.457,0.188,0.466
SH_W011_G1_100g_R4.TIF,52,1.892,0.036,1.795,255,2.148,0.168,0.404
SH_W011_G1_100g_R5.TIF,46,1.561,0.034,1.481,255,2.041,0.159,0.421
SH_W011_G1_2000g_R1.TIF,160,15.927,0.1,15.111,255,3.761,0.214,0.512
SH_W011_G1_2000g_R2.TIF,176,19.013,0.108,18.038,255,3.986,0.194,0.486
SH_W011_G1_2000g_R3.TIF,177,19.127,0.108,18.147,255,3.642,0.207,0.496
SH_W011_G1_2000g_R4.TIF,112,33.068,0.295,31.372,255,4.209,0.237,0.557
SH_W011_G1_2000g_R5.TIF,126,22.735,0.18,21.569,255,4.839,0.195,0.495
SH_W011_G1_200g_R1.TIF,88,3.171,0.036,3.008,255,1.959,0.196,0.477
SH_W011_G1_200g_R2.TIF,33,0.906,0.027,0.859,255,1.674,0.17,0.47
SH_W011_G1_200g_R3.TIF,53,1.888,0.036,1.791,255,1.992,0.161,0.44
SH_W011_G1_200g_R4.TIF,69,1.47,0.021,1.395,255,1.311,0.201,0.483
SH_W011_G1_200g_R5.TIF,77,2.326,0.03,2.206,255,1.809,0.173,0.427
SH_W011_G1_400g_R1.TIF,95,3.233,0.034,3.068,255,2.004,0.159,0.423
SH_W011_G1_400g_R2.TIF,99,3.171,0.032,3.008,255,1.769,0.186,0.459
SH_W011_G1_400g_R3.TIF,59,1.857,0.031,1.762,255,1.816,0.185,0.461
SH_W011_G1_400g_R4.TIF,93,2.472,0.027,2.345,255,1.606,0.188,0.464
SH_W011_G1_400g_R5.TIF,87,2.917,0.034,2.768,255,1.926,0.18,0.439
SH_W011_G1_800g_R1.TIF,121,4.126,0.034,3.915,255,1.974,0.177,0.447
SH_W011_G1_800g_R2.TIF,130,8.143,0.063,7.725,255,3.016,0.173,0.449
SH_W011_G1_800g_R3.TIF,149,9.652,0.065,9.157,255,3.195,0.169,0.438
SH_W011_G1_800g_R4.TIF,121,3.454,0.029,3.276,255,1.53,0.211,0.493
SH_W011_G1_800g_R5.TIF,128,6.232,0.049,5.912,255,2.549,0.176,0.436
SH_W013_G1_1000g_R1.TIF,109,3.439,0.032,3.263,255,1.849,0.188,0.463
SH_W013_G1_1000g_R2.TIF,124,4.178,0.034,3.964,255,1.969,0.174,0.453
SH_W013_G1_1000g_R3.TIF,84,2.53,0.03,2.4,255,1.666,0.181,0.475
SH_W013_G1_1000g_R4.TIF,89,2.684,0.03,2.546,255,1.765,0.181,0.457
SH_W013_G1_1000g_R5.TIF,117,3.144,0.027,2.982,255,1.648,0.201,0.49
SH_W013_G1_100g_R1.TIF,10,0.192,0.019,0.182,255,1.233,0.206,0.48
SH_W013_G1_100g_R2.TIF,10,0.199,0.02,0.189,255,1.336,0.196,0.451
SH_W013_G1_100g_R3.TIF,17,0.355,0.021,0.336,255,1.306,0.201,0.488
SH_W013_G1_100g_R4.TIF,13,0.303,0.023,0.287,255,1.415,0.221,0.447
SH_W013_G1_100g_R5.TIF,21,0.39,0.019,0.37,255,1.247,0.202,0.509
SH_W013_G1_2000g_R1.TIF,187,7.383,0.039,7.005,255,2.07,0.187,0.469
SH_W013_G1_2000g_R2.TIF,171,5.848,0.034,5.549,255,1.772,0.193,0.494
SH_W013_G1_2000g_R3.TIF,174,7.466,0.043,7.083,255,2.268,0.2,0.487
SH_W013_G1_2000g_R4.TIF,169,8.583,0.051,8.143,255,2.538,0.187,0.472
SH_W013_G1_2000g_R5.TIF,150,11.048,0.074,10.482,255,3.031,0.201,0.496
SH_W013_G1_200g_R1.TIF,45,1.102,0.024,1.045,255,1.5,0.176,0.453
SH_W013_G1_200g_R2.TIF,20,0.557,0.028,0.528,255,1.625,0.18,0.45
SH_W013_G1_200g_R3.TIF,28,0.508,0.018,0.482,255,1.058,0.224,0.538
SH_W013_G1_200g_R4.TIF,24,0.528,0.022,0.501,255,1.485,0.188,0.456
SH_W013_G1_200g_R5.TIF,32,0.646,0.02,0.613,255,1.293,0.191,0.46
SH_W013_G1_400g_R1.TIF,48,1.051,0.022,0.997,255,1.424,0.192,0.457
SH_W013_G1_400g_R2.TIF,75,1.9,0.025,1.803,255,1.599,0.178,0.478
SH_W013_G1_400g_R3.TIF,58,1.666,0.029,1.581,255,1.707,0.2,0.483
SH_W013_G1_400g_R4.TIF,64,1.737,0.027,1.648,255,1.666,0.157,0.403
SH_W013_G1_400g_R5.TIF,77,2.226,0.029,2.112,255,1.612,0.198,0.484
SH_W013_G1_800g_R1.TIF,123,3.869,0.031,3.67,255,1.867,0.185,0.471
