Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
20230617_MP_W005_G3_5_Atr.TIF,4,0.178,0.045,0.171,255,2.556,0.165,0.418
20230617_MP_W005_G3_6_Atr.TIF,4,0.095,0.024,0.091,255,1.015,0.331,0.65
20230617_MP_W005_G3_7_Atr.TIF,1,0.017,0.017,0.016,255,0.998,0.216,0.572
20230617_MP_W005_G3_8_Atr.TIF,1,0.033,0.033,0.031,255,1.014,0.401,0.762
20230617_MP_W005_G3_9_Atr.TIF,4,0.116,0.029,0.111,255,1.488,0.2,0.472
20230617_MP_W005_G3_negative_Atr.TIF,1,0.007,0.007,0.007,255,0.4,0.552,0.864
20230617_MP_W005_G3_positive_Atr.TIF,14,0.305,0.022,0.293,255,1.134,0.269,0.576
20230617_MP_W005_G3_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_7_B.TIF,1,0.006,0.006,0.006,255,0.575,0.241,0.657
20230617_MP_W005_G3_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230617_MP_W005_G3_negative_B.TIF,1,0.008,0.008,0.007,255,0.471,0.425,0.661
20230617_MP_W005_G3_positive_B.TIF,14,0.297,0.021,0.285,255,1.125,0.259,0.546
20230620_MP_W006_G3_10_Atr.TIF,2,0.021,0.01,0.02,255,0.706,0.257,0.649
20230620_MP_W006_G3_1_Atr.TIF,4,0.047,0.012,0.046,255,0.79,0.267,0.62
20230620_MP_W006_G3_2_Atr.TIF,6,0.122,0.02,0.117,255,1.211,0.204,0.554
20230620_MP_W006_G3_3_Atr.TIF,1,0.019,0.019,0.018,255,1.104,0.193,0.707
20230620_MP_W006_G3_4_Atr.TIF,4,0.091,0.023,0.087,255,1.198,0.261,0.539
20230620_MP_W006_G3_5_Atr.TIF,1,0.011,0.011,0.011,255,0.664,0.314,0.556
20230620_MP_W006_G3_6_Atr.TIF,2,0.037,0.019,0.036,255,1.016,0.242,0.505
20230620_MP_W006_G3_7_Atr.TIF,5,0.127,0.025,0.121,255,1.318,0.348,0.655
20230620_MP_W006_G3_8_Atr.TIF,3,0.091,0.03,0.087,255,1.604,0.159,0.536
20230620_MP_W006_G3_9_Atr.TIF,4,0.064,0.016,0.062,255,0.875,0.289,0.577
20230620_MP_W006_G3_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_positive_Atr.TIF,12,0.256,0.021,0.246,255,1.199,0.233,0.524
20230620_MP_W006_G3_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_6_B.TIF,3,0.026,0.009,0.025,255,0.638,0.29,0.599
20230620_MP_W006_G3_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230620_MP_W006_G3_9_B.TIF,1,0.013,0.013,0.013,255,0.892,0.212,0.471
20230620_MP_W006_G3_negative_B.TIF,1,0.008,0.008,0.008,255,0.461,0.468,0.731
20230620_MP_W006_G3_positive_B.TIF,13,0.305,0.023,0.293,255,1.191,0.251,0.553
20230621_MP_W007_G3_10_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_1_Atr.TIF,2,0.025,0.013,0.024,255,0.86,0.248,0.631
20230621_MP_W007_G3_2_Atr.TIF,1,0.026,0.026,0.025,255,1.489,0.149,0.712
20230621_MP_W007_G3_3_Atr.TIF,2,0.012,0.006,0.012,255,0.502,0.339,0.619
20230621_MP_W007_G3_4_Atr.TIF,1,0.06,0.06,0.057,255,3.404,0.065,0.159
20230621_MP_W007_G3_5_Atr.TIF,2,0.069,0.035,0.066,255,2.02,0.121,0.532
20230621_MP_W007_G3_6_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_7_Atr.TIF,2,0.026,0.013,0.025,255,0.895,0.215,0.525
20230621_MP_W007_G3_8_Atr.TIF,1,0.04,0.04,0.038,255,2.145,0.109,0.433
20230621_MP_W007_G3_9_Atr.TIF,1,0.017,0.017,0.016,255,0.904,0.262,0.504
20230621_MP_W007_G3_negative_Atr.TIF,1,0.013,0.013,0.012,255,0.946,0.176,0.618
20230621_MP_W007_G3_positive_Atr.TIF,11,0.21,0.019,0.202,255,1.158,0.233,0.505
20230621_MP_W007_G3_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_3_B.TIF,2,0.046,0.023,0.044,255,1.149,0.285,0.567
20230621_MP_W007_G3_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230621_MP_W007_G3_9_B.TIF,1,0.008,0.008,0.008,255,0.547,0.339,0.833
20230621_MP_W007_G3_negative_B.TIF,1,0.008,0.008,0.008,255,0.461,0.468,0.731
20230621_MP_W007_G3_positive_B.TIF,13,0.305,0.023,0.293,255,1.191,0.251,0.553
20230622_MP_W008_G3_10_Atr.TIF,3,0.063,0.021,0.06,255,1.101,0.256,0.599
20230622_MP_W008_G3_1_Atr.TIF,1,0.011,0.011,0.011,255,0.828,0.21,0.514
20230622_MP_W008_G3_2_Atr.TIF,1,0.019,0.019,0.019,255,1.223,0.163,0.388
