Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W000_G2_10_Atr.TIF,8,0.159,0.02,0.153,1.244,0.188,0.548
MP_W000_G2_1_Atr.TIF,5,0.087,0.017,0.084,1.051,0.297,0.58
MP_W000_G2_2_Atr.TIF,6,0.121,0.02,0.116,1.354,0.152,0.448
MP_W000_G2_3_Atr.TIF,4,0.205,0.051,0.197,3.028,0.117,0.374
MP_W000_G2_4_Atr.TIF,6,0.137,0.023,0.132,1.618,0.15,0.39
MP_W000_G2_5_Atr.TIF,3,0.041,0.014,0.04,0.988,0.187,0.422
MP_W000_G2_6_Atr.TIF,2,0.084,0.042,0.081,2.153,0.187,0.393
MP_W000_G2_7_Atr.TIF,3,0.067,0.022,0.064,1.285,0.219,0.522
MP_W000_G2_8_Atr.TIF,6,0.123,0.021,0.118,1.29,0.206,0.451
MP_W000_G2_9_Atr.TIF,6,0.152,0.025,0.145,1.597,0.208,0.503
MP_W001_G2_10_Atr.TIF,15,0.299,0.02,0.287,1.168,0.26,0.609
MP_W001_G2_1_Atr.TIF,7,0.138,0.02,0.132,1.138,0.216,0.535
MP_W001_G2_2_Atr.TIF,9,0.13,0.014,0.125,0.898,0.271,0.564
MP_W001_G2_3_Atr.TIF,16,0.387,0.024,0.371,1.467,0.19,0.506
MP_W001_G2_4_Atr.TIF,11,0.198,0.018,0.19,1.081,0.24,0.528
MP_W001_G2_5_Atr.TIF,11,0.164,0.015,0.157,0.931,0.269,0.584
MP_W001_G2_6_Atr.TIF,11,0.314,0.029,0.301,1.702,0.149,0.441
MP_W001_G2_7_Atr.TIF,10,0.349,0.035,0.335,2.095,0.18,0.478
MP_W001_G2_8_Atr.TIF,22,0.425,0.019,0.408,1.174,0.226,0.552
MP_W001_G2_9_Atr.TIF,17,0.375,0.022,0.36,1.349,0.21,0.519
MP_W002_G2_10_Atr.TIF,8,0.299,0.037,0.287,1.988,0.198,0.485
MP_W002_G2_1_Atr.TIF,3,0.053,0.018,0.051,1.045,0.239,0.61
MP_W002_G2_2_Atr.TIF,5,0.133,0.027,0.127,1.49,0.191,0.493
MP_W002_G2_3_Atr.TIF,9,0.242,0.027,0.233,1.549,0.156,0.43
MP_W002_G2_4_Atr.TIF,5,0.078,0.016,0.075,0.924,0.259,0.606
MP_W002_G2_5_Atr.TIF,9,0.239,0.027,0.229,1.566,0.225,0.575
MP_W002_G2_6_Atr.TIF,11,0.242,0.022,0.232,1.108,0.346,0.622
MP_W002_G2_7_Atr.TIF,13,0.284,0.022,0.272,1.211,0.269,0.566
MP_W002_G2_8_Atr.TIF,7,0.224,0.032,0.215,1.778,0.238,0.604
MP_W002_G2_9_Atr.TIF,9,0.199,0.022,0.191,1.288,0.21,0.515
MP_W003_G2_10_Atr.TIF,6,0.12,0.02,0.115,1.051,0.293,0.606
MP_W003_G2_1_Atr.TIF,1,0.007,0.007,0.007,0.483,0.38,0.801
MP_W003_G2_2_Atr.TIF,5,0.272,0.054,0.261,3.306,0.089,0.252
MP_W003_G2_3_Atr.TIF,2,0.021,0.011,0.021,0.807,0.208,0.545
MP_W003_G2_4_Atr.TIF,1,0.027,0.027,0.026,1.403,0.174,0.474
MP_W003_G2_5_Atr.TIF,6,0.142,0.024,0.137,1.473,0.148,0.518
MP_W003_G2_6_Atr.TIF,4,0.107,0.027,0.103,1.363,0.256,0.599
MP_W003_G2_7_Atr.TIF,8,0.152,0.019,0.146,1.305,0.142,0.418
MP_W003_G2_8_Atr.TIF,14,0.458,0.033,0.439,2.055,0.144,0.416
MP_W003_G2_9_Atr.TIF,4,0.068,0.017,0.065,1.17,0.314,0.598
MP_W004_G2_10_Atr.TIF,4,0.063,0.016,0.06,0.991,0.212,0.73
MP_W004_G2_1_Atr.TIF,4,0.089,0.022,0.086,1.3,0.306,0.558
MP_W004_G2_2_Atr.TIF,6,0.093,0.016,0.09,1.032,0.247,0.504
