Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W002_G4A_10_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_1_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_2_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_3_ATa.TIF,1,0.015,0.015,0.015,0.815,0.288,0.535
MP_W002_G4A_4_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_5_ATa.TIF,1,0.052,0.052,0.049,2.379,0.114,0.336
MP_W002_G4A_6_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_7_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_8_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_9_ATa.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_10_Atr.TIF,30,0.775,0.026,0.743,1.403,0.226,0.541
MP_W002_G4A_1_Atr.TIF,16,0.401,0.025,0.385,1.4,0.207,0.54
MP_W002_G4A_2_Atr.TIF,15,0.28,0.019,0.268,1.097,0.287,0.619
MP_W002_G4A_3_Atr.TIF,15,0.434,0.029,0.416,1.679,0.188,0.495
MP_W002_G4A_4_Atr.TIF,15,0.467,0.031,0.448,1.683,0.192,0.496
MP_W002_G4A_5_Atr.TIF,13,0.362,0.028,0.347,1.458,0.218,0.565
MP_W002_G4A_6_Atr.TIF,15,0.285,0.019,0.274,1.088,0.261,0.582
MP_W002_G4A_7_Atr.TIF,15,0.343,0.023,0.329,1.211,0.247,0.621
MP_W002_G4A_8_Atr.TIF,20,0.43,0.022,0.413,1.161,0.269,0.635
MP_W002_G4A_9_Atr.TIF,17,0.401,0.024,0.385,1.214,0.264,0.564
MP_W002_G4A_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W002_G4A_positive_Atr.TIF,11,0.253,0.023,0.242,1.264,0.225,0.525
MP_W002_G4A_10_AtrTa.TIF,28,0.784,0.028,0.752,1.382,0.225,0.526
MP_W002_G4A_1_AtrTa.TIF,9,0.225,0.025,0.216,1.524,0.163,0.487
MP_W002_G4A_2_AtrTa.TIF,12,0.241,0.02,0.232,1.242,0.297,0.64
MP_W002_G4A_3_AtrTa.TIF,18,0.532,0.03,0.51,1.493,0.232,0.519
