Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W000_G3_10_Atr.TIF,16,0.402,0.025,0.385,1.55,0.207,0.519
MP_W000_G3_1_Atr.TIF,5,0.1,0.02,0.096,1.24,0.23,0.511
MP_W000_G3_2_Atr.TIF,5,0.102,0.02,0.098,1.133,0.282,0.55
MP_W000_G3_3_Atr.TIF,6,0.127,0.021,0.122,1.27,0.192,0.475
MP_W000_G3_4_Atr.TIF,7,0.166,0.024,0.16,1.503,0.154,0.409
MP_W000_G3_5_Atr.TIF,3,0.036,0.012,0.034,0.697,0.382,0.738
MP_W000_G3_6_Atr.TIF,2,0.036,0.018,0.035,1.159,0.236,0.49
MP_W000_G3_7_Atr.TIF,5,0.118,0.024,0.113,1.287,0.243,0.52
MP_W000_G3_8_Atr.TIF,5,0.137,0.027,0.132,1.676,0.183,0.556
MP_W000_G3_9_Atr.TIF,2,0.092,0.046,0.088,2.702,0.132,0.447
MP_W001_G3_10_Atr.TIF,13,0.193,0.015,0.185,0.945,0.28,0.563
MP_W001_G3_1_Atr.TIF,10,0.269,0.027,0.258,1.539,0.202,0.46
MP_W001_G3_2_Atr.TIF,13,0.195,0.015,0.187,0.926,0.253,0.598
MP_W001_G3_3_Atr.TIF,13,0.351,0.027,0.337,1.594,0.203,0.535
MP_W001_G3_4_Atr.TIF,9,0.196,0.022,0.188,1.236,0.258,0.517
MP_W001_G3_5_Atr.TIF,6,0.106,0.018,0.102,0.994,0.259,0.607
MP_W001_G3_6_Atr.TIF,14,0.306,0.022,0.293,1.292,0.245,0.581
MP_W001_G3_7_Atr.TIF,13,0.287,0.022,0.275,1.251,0.217,0.56
MP_W001_G3_8_Atr.TIF,9,0.191,0.021,0.183,1.318,0.247,0.63
MP_W001_G3_9_Atr.TIF,12,0.213,0.018,0.205,1.039,0.252,0.575
MP_W002_G3_10_Atr.TIF,11,0.222,0.02,0.213,1.142,0.253,0.526
MP_W002_G3_1_Atr.TIF,6,0.134,0.022,0.128,1.201,0.205,0.536
MP_W002_G3_2_Atr.TIF,7,0.131,0.019,0.125,1.128,0.245,0.537
MP_W002_G3_3_Atr.TIF,3,0.063,0.021,0.061,1.261,0.174,0.543
MP_W002_G3_4_Atr.TIF,8,0.231,0.029,0.222,1.501,0.241,0.517
MP_W002_G3_5_Atr.TIF,10,0.233,0.023,0.223,1.295,0.243,0.538
MP_W002_G3_6_Atr.TIF,10,0.257,0.026,0.247,1.382,0.214,0.493
MP_W002_G3_7_Atr.TIF,4,0.079,0.02,0.076,1.165,0.188,0.551
MP_W002_G3_8_Atr.TIF,4,0.171,0.043,0.164,2.45,0.114,0.31
MP_W002_G3_9_Atr.TIF,13,0.208,0.016,0.199,0.918,0.283,0.619
MP_W003_G3_10_Atr.TIF,7,0.222,0.032,0.213,1.716,0.181,0.472
MP_W003_G3_1_Atr.TIF,2,0.157,0.079,0.151,4.033,0.117,0.369
MP_W003_G3_2_Atr.TIF,6,0.163,0.027,0.156,1.407,0.239,0.539
MP_W003_G3_3_Atr.TIF,3,0.078,0.026,0.074,1.263,0.209,0.548
MP_W003_G3_4_Atr.TIF,1,0.012,0.012,0.012,0.743,0.276,0.588
MP_W003_G3_5_Atr.TIF,1,0.028,0.028,0.027,1.789,0.111,0.532
MP_W003_G3_6_Atr.TIF,2,0.051,0.025,0.049,1.543,0.15,0.479
MP_W003_G3_7_Atr.TIF,4,0.082,0.02,0.079,1.262,0.216,0.484
MP_W003_G3_8_Atr.TIF,2,0.065,0.033,0.063,2.055,0.097,0.316
MP_W003_G3_9_Atr.TIF,1,0.011,0.011,0.011,0.709,0.28,0.6
MP_W004_G3_10_Atr.TIF,3,0.051,0.017,0.049,0.95,0.233,0.626
MP_W004_G3_1_Atr.TIF,2,0.021,0.011,0.02,0.482,0.534,0.828
MP_W004_G3_2_Atr.TIF,1,0.01,0.01,0.01,0.539,0.437,0.774
MP_W004_G3_3_Atr.TIF,1,0.039,0.039,0.037,2.093,0.111,0.612
MP_W004_G3_4_Atr.TIF,1,0.006,0.006,0.006,0.331,0.672,0.848
MP_W004_G3_5_Atr.TIF,4,0.072,0.018,0.069,1.125,0.215,0.607
MP_W004_G3_6_Atr.TIF,4,0.159,0.04,0.153,2.127,0.142,0.366
MP_W004_G3_7_Atr.TIF,2,0.023,0.012,0.022,0.75,0.257,0.626
MP_W004_G3_8_Atr.TIF,6,0.084,0.014,0.081,0.831,0.295,0.682
MP_W004_G3_9_Atr.TIF,3,0.043,0.014,0.041,0.879,0.283,0.517
MP_W005_G3_10_Atr.TIF,2,0.06,0.03,0.058,1.54,0.207,0.56
MP_W005_G3_1_Atr.TIF,1,0.041,0.041,0.039,1.934,0.138,0.432
MP_W005_G3_2_Atr.TIF,3,0.051,0.017,0.049,1.073,0.184,0.492
MP_W005_G3_3_Atr.TIF,4,0.059,0.015,0.056,0.887,0.295,0.7
MP_W005_G3_4_Atr.TIF,4,0.108,0.027,0.104,1.321,0.283,0.58
MP_W005_G3_5_Atr.TIF,4,0.178,0.045,0.171,2.556,0.165,0.418
MP_W005_G3_6_Atr.TIF,4,0.095,0.024,0.091,1.015,0.331,0.65
MP_W005_G3_7_Atr.TIF,1,0.017,0.017,0.016,0.998,0.216,0.572
MP_W005_G3_8_Atr.TIF,1,0.033,0.033,0.031,1.014,0.401,0.762
MP_W005_G3_9_Atr.TIF,4,0.116,0.029,0.111,1.488,0.2,0.472
MP_W006_G3_10_Atr.TIF,2,0.021,0.01,0.02,0.706,0.257,0.649
MP_W006_G3_1_Atr.TIF,4,0.047,0.012,0.046,0.79,0.267,0.62
MP_W006_G3_2_Atr.TIF,6,0.121,0.02,0.116,1.203,0.207,0.567
MP_W006_G3_3_Atr.TIF,1,0.019,0.019,0.018,1.104,0.193,0.707
MP_W006_G3_4_Atr.TIF,4,0.091,0.023,0.087,1.198,0.261,0.539
MP_W006_G3_5_Atr.TIF,1,0.011,0.011,0.011,0.664,0.314,0.556
MP_W006_G3_6_Atr.TIF,2,0.037,0.019,0.036,1.016,0.242,0.505
MP_W006_G3_7_Atr.TIF,5,0.127,0.025,0.121,1.318,0.348,0.655
MP_W006_G3_8_Atr.TIF,3,0.091,0.03,0.087,1.604,0.159,0.536
MP_W006_G3_9_Atr.TIF,4,0.064,0.016,0.062,0.875,0.289,0.577
MP_W007_G3_10_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W007_G3_1_Atr.TIF,2,0.025,0.013,0.024,0.86,0.248,0.631
MP_W007_G3_2_Atr.TIF,1,0.026,0.026,0.025,1.489,0.149,0.712
MP_W007_G3_3_Atr.TIF,2,0.012,0.006,0.012,0.497,0.339,0.616
MP_W007_G3_4_Atr.TIF,1,0.06,0.06,0.057,3.404,0.065,0.159
MP_W007_G3_5_Atr.TIF,2,0.069,0.035,0.066,2.02,0.121,0.532
MP_W007_G3_6_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W007_G3_7_Atr.TIF,2,0.026,0.013,0.025,0.895,0.215,0.525
MP_W007_G3_8_Atr.TIF,1,0.04,0.04,0.038,2.145,0.109,0.433
MP_W007_G3_9_Atr.TIF,1,0.017,0.017,0.016,0.904,0.262,0.504
MP_W008_G3_10_Atr.TIF,3,0.063,0.021,0.06,1.101,0.256,0.599
MP_W008_G3_1_Atr.TIF,1,0.011,0.011,0.011,0.828,0.21,0.514
MP_W008_G3_2_Atr.TIF,1,0.019,0.019,0.019,1.223,0.163,0.388
MP_W008_G3_3_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W008_G3_4_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W008_G3_5_Atr.TIF,1,0.022,0.022,0.021,1.296,0.165,0.576
