Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W013_G4A_10_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_2_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_4_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_5_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_6_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_7_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_8_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_9_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_10_Atr.TIF,8,0.149,0.019,0.143,1.029,0.243,0.644
MP_W013_G4A_1_Atr.TIF,6,0.126,0.021,0.121,1.284,0.173,0.415
MP_W013_G4A_2_Atr.TIF,3,0.047,0.016,0.045,0.926,0.254,0.614
MP_W013_G4A_3_Atr.TIF,8,0.195,0.024,0.187,1.184,0.274,0.631
MP_W013_G4A_4_Atr.TIF,4,0.102,0.026,0.098,1.507,0.182,0.456
MP_W013_G4A_5_Atr.TIF,9,0.202,0.022,0.194,1.340,0.227,0.584
MP_W013_G4A_6_Atr.TIF,11,0.305,0.028,0.293,1.420,0.239,0.553
MP_W013_G4A_7_Atr.TIF,11,0.203,0.018,0.195,0.962,0.280,0.632
MP_W013_G4A_8_Atr.TIF,14,0.308,0.022,0.296,1.223,0.227,0.564
MP_W013_G4A_9_Atr.TIF,9,0.203,0.023,0.194,1.198,0.239,0.607
MP_W013_G4A_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_positive_Atr.TIF,10,0.202,0.020,0.194,1.230,0.219,0.501
MP_W013_G4A_10_AtrTa.TIF,9,0.138,0.015,0.133,0.956,0.230,0.591
MP_W013_G4A_1_AtrTa.TIF,7,0.141,0.020,0.135,1.160,0.242,0.519
MP_W013_G4A_2_AtrTa.TIF,3,0.047,0.016,0.045,0.811,0.353,0.621
MP_W013_G4A_3_AtrTa.TIF,8,0.230,0.029,0.221,1.316,0.255,0.594
MP_W013_G4A_4_AtrTa.TIF,7,0.156,0.022,0.150,1.227,0.255,0.512
MP_W013_G4A_5_AtrTa.TIF,8,0.132,0.017,0.127,1.101,0.209,0.515
MP_W013_G4A_6_AtrTa.TIF,10,0.307,0.031,0.295,1.515,0.236,0.549
MP_W013_G4A_7_AtrTa.TIF,10,0.190,0.019,0.182,1.014,0.282,0.607
MP_W013_G4A_8_AtrTa.TIF,15,0.323,0.022,0.310,1.156,0.252,0.562
MP_W013_G4A_9_AtrTa.TIF,9,0.183,0.020,0.176,1.102,0.291,0.609
MP_W013_G4A_10_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_1_B.TIF,1,0.012,0.012,0.012,0.678,0.332,0.643
MP_W013_G4A_2_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_3_B.TIF,1,0.009,0.009,0.008,0.576,0.328,0.684
MP_W013_G4A_4_B.TIF,2,0.035,0.017,0.033,0.906,0.267,0.555
MP_W013_G4A_5_B.TIF,1,0.018,0.018,0.018,1.168,0.169,0.469
MP_W013_G4A_6_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_7_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_8_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_9_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4A_positive_B.TIF,7,0.227,0.032,0.218,1.448,0.231,0.540
