Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W013_G4B_10_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_2_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_4_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_5_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_6_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_7_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_8_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_9_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_10_Atr.TIF,15,0.317,0.021,0.304,1.236,0.237,0.589
MP_W013_G4B_1_Atr.TIF,13,0.251,0.019,0.241,0.987,0.344,0.667
MP_W013_G4B_2_Atr.TIF,12,0.172,0.014,0.165,0.895,0.322,0.626
MP_W013_G4B_3_Atr.TIF,6,0.135,0.022,0.129,1.300,0.202,0.550
MP_W013_G4B_4_Atr.TIF,8,0.144,0.018,0.138,1.033,0.255,0.572
MP_W013_G4B_5_Atr.TIF,12,0.213,0.018,0.204,0.974,0.322,0.647
MP_W013_G4B_6_Atr.TIF,6,0.047,0.008,0.046,0.557,0.329,0.668
MP_W013_G4B_7_Atr.TIF,7,0.115,0.016,0.110,0.987,0.254,0.601
MP_W013_G4B_8_Atr.TIF,6,0.097,0.016,0.093,0.908,0.314,0.605
MP_W013_G4B_9_Atr.TIF,3,0.107,0.036,0.103,1.939,0.319,0.609
MP_W013_G4B_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_positive_Atr.TIF,10,0.202,0.020,0.194,1.230,0.219,0.501
MP_W013_G4B_10_AtrTa.TIF,16,0.341,0.021,0.327,1.273,0.260,0.588
MP_W013_G4B_1_AtrTa.TIF,12,0.260,0.022,0.250,1.046,0.338,0.676
MP_W013_G4B_2_AtrTa.TIF,10,0.206,0.021,0.198,1.206,0.343,0.615
MP_W013_G4B_3_AtrTa.TIF,7,0.228,0.033,0.218,1.835,0.234,0.518
MP_W013_G4B_4_AtrTa.TIF,9,0.157,0.017,0.151,0.972,0.310,0.630
MP_W013_G4B_5_AtrTa.TIF,11,0.201,0.018,0.193,1.005,0.332,0.648
MP_W013_G4B_6_AtrTa.TIF,5,0.042,0.008,0.040,0.562,0.362,0.636
MP_W013_G4B_7_AtrTa.TIF,5,0.069,0.014,0.066,0.930,0.257,0.552
MP_W013_G4B_8_AtrTa.TIF,7,0.093,0.013,0.089,0.746,0.359,0.702
MP_W013_G4B_9_AtrTa.TIF,3,0.110,0.037,0.105,2.022,0.303,0.576
MP_W013_G4B_10_B.TIF,1,0.006,0.006,0.006,0.432,0.415,0.812
MP_W013_G4B_1_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_2_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_3_B.TIF,1,0.018,0.018,0.018,0.736,0.427,0.701
MP_W013_G4B_4_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_5_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_6_B.TIF,1,0.015,0.015,0.015,0.727,0.368,0.769
MP_W013_G4B_7_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_8_B.TIF,3,0.052,0.017,0.050,1.009,0.228,0.597
MP_W013_G4B_9_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W013_G4B_positive_B.TIF,7,0.227,0.032,0.218,1.448,0.231,0.540
