Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W000_G1_10_Atr.TIF,6,0.195,0.033,0.187,1.729,0.203,0.535
MP_W000_G1_1_Atr.TIF,7,0.242,0.035,0.233,2.174,0.113,0.322
MP_W000_G1_2_Atr.TIF,1,0.018,0.018,0.018,1.173,0.168,0.643
MP_W000_G1_3_Atr.TIF,8,0.247,0.031,0.237,1.742,0.197,0.494
MP_W000_G1_4_Atr.TIF,5,0.057,0.011,0.055,0.815,0.269,0.584
MP_W000_G1_5_Atr.TIF,5,0.145,0.029,0.139,1.586,0.241,0.531
MP_W000_G1_6_Atr.TIF,8,0.324,0.041,0.311,2.383,0.154,0.433
MP_W000_G1_7_Atr.TIF,8,0.21,0.026,0.202,1.497,0.219,0.534
MP_W000_G1_8_Atr.TIF,6,0.287,0.048,0.275,2.607,0.1,0.329
MP_W000_G1_9_Atr.TIF,7,0.202,0.029,0.194,1.452,0.339,0.606
MP_W001_G1_10_Atr.TIF,11,0.273,0.025,0.262,1.482,0.149,0.47
MP_W001_G1_1_Atr.TIF,13,0.222,0.017,0.213,1.051,0.233,0.526
MP_W001_G1_2_Atr.TIF,2,0.062,0.031,0.06,1.911,0.113,0.286
MP_W001_G1_3_Atr.TIF,5,0.094,0.019,0.09,1.174,0.208,0.509
MP_W001_G1_4_Atr.TIF,6,0.092,0.015,0.088,0.914,0.273,0.663
MP_W001_G1_5_Atr.TIF,13,0.257,0.02,0.247,1.168,0.249,0.569
MP_W001_G1_6_Atr.TIF,9,0.217,0.024,0.208,1.494,0.152,0.469
MP_W001_G1_7_Atr.TIF,6,0.147,0.024,0.141,1.419,0.227,0.451
MP_W001_G1_8_Atr.TIF,11,0.24,0.022,0.23,1.374,0.185,0.513
MP_W001_G1_9_Atr.TIF,11,0.318,0.029,0.305,1.662,0.196,0.506
MP_W002_G1_10_Atr.TIF,3,0.05,0.017,0.048,0.871,0.342,0.622
MP_W002_G1_1_Atr.TIF,3,0.051,0.017,0.049,1.027,0.269,0.589
MP_W002_G1_2_Atr.TIF,2,0.021,0.011,0.021,0.676,0.36,0.8
MP_W002_G1_3_Atr.TIF,1,0.009,0.009,0.009,0.578,0.338,0.631
MP_W002_G1_4_Atr.TIF,1,0.067,0.067,0.065,2.788,0.109,0.46
MP_W002_G1_5_Atr.TIF,4,0.143,0.036,0.137,2.164,0.097,0.364
MP_W002_G1_6_Atr.TIF,6,0.101,0.017,0.097,1.04,0.265,0.605
MP_W002_G1_7_Atr.TIF,2,0.03,0.015,0.028,0.936,0.212,0.532
MP_W002_G1_8_Atr.TIF,5,0.107,0.021,0.103,1.264,0.199,0.524
MP_W002_G1_9_Atr.TIF,3,0.084,0.028,0.08,1.58,0.173,0.429
MP_W003_G1_10_Atr.TIF,2,0.022,0.011,0.021,0.921,0.182,0.47
MP_W003_G1_1_Atr.TIF,4,0.103,0.026,0.099,1.361,0.239,0.529
MP_W003_G1_2_Atr.TIF,3,0.056,0.019,0.054,1.253,0.184,0.46
MP_W003_G1_3_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W003_G1_4_Atr.TIF,5,0.088,0.018,0.085,1.084,0.205,0.489
MP_W003_G1_5_Atr.TIF,4,0.109,0.027,0.105,1.432,0.186,0.46
MP_W003_G1_6_Atr.TIF,3,0.128,0.043,0.123,2.222,0.126,0.409
MP_W003_G1_7_Atr.TIF,6,0.175,0.029,0.168,1.557,0.23,0.564
MP_W003_G1_8_Atr.TIF,2,0.045,0.022,0.043,1.084,0.247,0.529
MP_W003_G1_9_Atr.TIF,7,0.16,0.023,0.153,1.271,0.221,0.593
MP_W004_G1_10_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W004_G1_1_Atr.TIF,2,0.024,0.012,0.023,0.81,0.221,0.559
MP_W004_G1_2_Atr.TIF,5,0.088,0.018,0.084,1.113,0.22,0.549
MP_W004_G1_3_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W004_G1_4_Atr.TIF,2,0.049,0.025,0.047,1.439,0.202,0.515
MP_W004_G1_5_Atr.TIF,2,0.031,0.016,0.03,1.136,0.155,0.546
MP_W004_G1_6_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W004_G1_7_Atr.TIF,4,0.047,0.012,0.045,0.955,0.172,0.619
MP_W004_G1_8_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W004_G1_9_Atr.TIF,2,0.078,0.039,0.075,2.265,0.096,0.344
MP_W005_G1_10_Atr.TIF,1,0.015,0.015,0.014,0.999,0.186,0.51
MP_W005_G1_1_Atr.TIF,1,0.027,0.027,0.025,1.794,0.104,0.296
MP_W005_G1_2_Atr.TIF,2,0.021,0.011,0.021,0.621,0.366,0.799
MP_W005_G1_3_Atr.TIF,2,0.065,0.033,0.063,1.836,0.155,0.662
MP_W005_G1_4_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN
MP_W005_G1_5_Atr.TIF,2,0.034,0.017,0.033,1.02,0.206,0.681
MP_W005_G1_6_Atr.TIF,2,0.031,0.016,0.03,1.033,0.21,0.535
MP_W005_G1_7_Atr.TIF,3,0.045,0.015,0.043,0.855,0.287,0.644
MP_W005_G1_8_Atr.TIF,1,0.024,0.024,0.023,1.864,0.086,0.395
MP_W005_G1_9_Atr.TIF,1,0.006,0.006,0.006,0.414,0.443,0.69
MP_W006_G1_10_Atr.TIF,1,0.025,0.025,0.024,1.443,0.151,0.462
