Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W000_G3_1000g_R1_SH.TIF,68,25.602,0.377,24.289,7.554,0.197,0.462
MP_W000_G3_1000g_R2_SH.TIF,67,23.182,0.346,21.993,8.388,0.206,0.476
MP_W000_G3_1000g_R3_SH.TIF,83,19.036,0.229,18.060,7.002,0.190,0.441
MP_W000_G3_1000g_R4_SH.TIF,95,18.826,0.198,17.861,6.115,0.175,0.423
MP_W000_G3_1000g_R5_SH.TIF,124,9.333,0.075,8.855,3.330,0.158,0.391
MP_W000_G3_100g_R1_SH.TIF,66,2.900,0.044,2.751,2.523,0.120,0.318
MP_W000_G3_100g_R2_SH.TIF,77,4.223,0.055,4.006,2.782,0.140,0.352
MP_W000_G3_100g_R3_SH.TIF,83,4.556,0.055,4.322,2.812,0.146,0.366
MP_W000_G3_100g_R4_SH.TIF,101,5.718,0.057,5.425,2.906,0.138,0.349
MP_W000_G3_100g_R5_SH.TIF,107,6.461,0.060,6.129,2.955,0.128,0.346
MP_W000_G3_2000g_R1_SH.TIF,105,15.013,0.143,14.243,4.827,0.192,0.435
MP_W000_G3_2000g_R2_SH.TIF,109,16.106,0.148,15.280,5.003,0.207,0.474
MP_W000_G3_2000g_R3_SH.TIF,89,17.322,0.195,16.434,6.195,0.185,0.425
MP_W000_G3_2000g_R4_SH.TIF,135,14.990,0.111,14.221,4.030,0.190,0.448
MP_W000_G3_2000g_R5_SH.TIF,109,13.726,0.126,13.022,4.862,0.164,0.401
MP_W000_G3_200g_R1_SH.TIF,121,8.534,0.071,8.096,3.378,0.157,0.390
MP_W000_G3_200g_R2_SH.TIF,84,5.381,0.064,5.105,3.173,0.158,0.398
MP_W000_G3_200g_R3_SH.TIF,93,5.574,0.060,5.288,2.987,0.150,0.358
MP_W000_G3_200g_R4_SH.TIF,113,5.700,0.050,5.408,2.649,0.157,0.390
MP_W000_G3_200g_R5_SH.TIF,121,8.751,0.072,8.302,3.310,0.161,0.386
MP_W000_G3_400g_R1_SH.TIF,81,15.653,0.193,14.850,6.209,0.172,0.417
MP_W000_G3_400g_R2_SH.TIF,121,10.850,0.090,10.293,3.975,0.147,0.376
MP_W000_G3_400g_R3_SH.TIF,104,9.847,0.095,9.342,4.150,0.140,0.363
MP_W000_G3_400g_R4_SH.TIF,129,9.351,0.072,8.872,3.185,0.172,0.404
MP_W000_G3_400g_R5_SH.TIF,128,9.124,0.071,8.656,3.035,0.173,0.414
MP_W000_G3_800g_R1_SH.TIF,95,15.667,0.165,14.864,5.666,0.159,0.402
MP_W000_G3_800g_R2_SH.TIF,139,10.481,0.075,9.943,3.212,0.158,0.399
MP_W000_G3_800g_R3_SH.TIF,124,11.095,0.089,10.526,3.734,0.162,0.403
MP_W000_G3_800g_R4_SH.TIF,107,17.353,0.162,16.463,4.955,0.205,0.474
MP_W000_G3_800g_R5_SH.TIF,83,22.328,0.269,21.183,5.938,0.168,0.440
